25325 43535 24697 2108 3554 13 38 68 13 52 91 13
73054 121815 4386 93219 124074 22 588 986 96 2950 4714 22 
36678 62640 35674 166597 183039 26 360 609 88 2177 3509 26 
82721 136691 13257 36873 54391 19 112 187 39 543 871 19 
1647 2868 1614 21191 32667 18 472 795 48 519 838 18
79076 131081 10010 163669 181671 26 137 240 52 6413 10289 26 
130594 203958 48210 121893 153271 24 51 91 34 2335 3793 24 
135842 209673 49248 89095 118007 22 352 599 72 836 1372 22 
33698 57701 32818 72584 102530 22 367 625 96 784 1291 22 
50665 85784 49054 161862 180972 26 472 793 80 4282 6842 26 
76647 127386 7610 104941 133343 22 263 451 66 844 1362 22 
102907 167015 30663 123865 151233 23 447 749 89 970 1555 23 
38702 66008 37614 72517 102460 22 858 1443 130 1851 2933 22 
33879 57955 32977 111715 142028 23 311 533 53 1539 2501 23 
10143 17588 9922 44683 65353 20 46 80 22 537 888 20 
49513 83893 47949 147871 172878 25 128 222 59 1665 2695 25 
125782 198227 46472 167885 182380 26 209 352 56 2850 4631 26 
14628 25277 14303 15358 24102 17 1005 1682 67 395 639 17 
94077 153989 23211 115828 145756 23 545 920 97 1578 2553 23 
26604 45747 25949 40342 58128 19 51 92 23 457 742 19 
3525 6118 3451 7599 11950 15 143 245 29 165 279 15
50419 85342 48802 131051 160705 24 180 309 62 1952 3200 24 
129154 202355 47894 169008 182443 26 607 1012 64 2284 3687 26 
96264 157253 25080 24607 36898 18 277 473 70 376 616 18 
12612 21833 12330 98668 128589 22 717 1196 126 594 971 22 
60051 101036 57919 72638 99388 21 406 684 81 923 1529 21 
89267 146659 19016 42861 63376 20 302 510 46 566 933 20 
36161 61776 35182 7394 12256 16 128 219 54 169 277 16 
39287 66989 38177 6798 10868 15 335 565 89 170 287 15 
62395 104848 60042 97633 127759 22 593 998 66 1892 3104 22 
99128 161456 27227 158865 178027 25 230 394 57 1624 2615 25 
124159 196189 45614 49105 71594 20 394 665 84 719 1176 20 
33089 56687 32228 38704 58729 20 652 1090 72 888 1450 22 
119064 189664 42844 25827 38360 18 177 301 62 111 187 18 
15834 27310 15472 53527 76350 20 415 700 56 1526 2445 20 
58458 98438 56419 173368 183975 27 884 1455 67 8279 13170 27 
80536 133362 11344 47209 68004 20 70 128 34 514 847 20 
82916 136995 13442 50995 72061 20 85 146 36 1028 1658 20 
36189 61832 35209 121798 149724 23 319 540 73 724 1190 23 
65666 109989 63162 52750 73916 20 264 448 56 641 1054 20 
115250 184439 39974 52652 75387 20 66 116 36 400 651 20 
82114 135753 12706 170002 182443 26 135 235 50 4949 7946 26 
144660 216591 45395 119824 148667 23 150 263 59 1640 2678 23 
100873 164055 29018 72079 102035 22 346 585 70 1009 1665 22 
138252 211906 48811 177646 184230 27 477 809 93 4295 6890 27 
18953 32712 18498 79779 109417 22 394 665 98 625 1026 22 
86364 142469 16422 30385 44672 18 138 239 36 591 974 18 
121143 192265 43870 158540 179552 26 975 1627 154 2383 3793 26 
86762 142893 16845 57730 83700 21 48 86 29 869 1413 21 
53137 89772 51357 176020 184230 27 149 250 37 2887 4630 27 
129862 203023 47939 177129 184106 27 165 282 49 4044 6504 27 
20259 34901 19788 126929 157783 24 296 504 96 1361 2224 24 
116934 186889 41548 124573 155222 24 614 1036 102 1412 2301 24 
87346 143959 17276 122520 153685 24 697 1173 120 1880 3000 24 
36189 61832 35209 121798 149724 23 319 540 73 724 1190 23 
33936 58045 33032 131494 160981 24 262 446 48 2325 3760 24 
87078 143387 17128 422 721 10 12 21 10 41 68 10 
38873 66289 37779 157334 177665 25 369 625 107 4010 6462 25 
92999 152359 22294 155970 178183 26 749 1269 76 3297 5275 26 
110958 178553 37149 155889 177102 25 302 519 93 2122 3439 25 
79289 131407 10196 40741 61003 20 416 709 76 215 360 20 
10761 18667 10529 66684 93188 21 626 1064 79 627 1017 21 
28800 49467 28073 149351 173733 25 102 175 31 3870 6193 25 
103570 167999 31233 13653 21909 17 448 751 93 228 382 17 
127467 200371 47300 119724 151646 24 201 337 38 3237 5159 24 
139458 213183 49028 122607 153774 24 248 422 48 2847 4619 24 
91115 149443 20610 75746 105567 22 687 1155 108 1233 2011 22 
36755 62761 35757 68673 95201 21 218 360 59 659 1078 21 
57045 96127 55068 135734 162255 24 681 1157 88 1602 2597 24 
36225 61893 35246 144176 168554 24 84 146 40 1635 2627 24 
64223 107683 61803 151480 175018 25 145 253 63 2514 3986 25 
79388 131636 10095 159485 178212 25 388 652 83 773 1250 25 
29514 50682 28768 60514 83708 20 318 546 70 85 140 20 
13736 23773 13424 21739 33344 18 395 664 78 288 481 18 
13736 23773 13424 21739 33344 18 395 664 78 288 481 18 
24575 42274 23963 157180 177657 25 412 691 145 3123 4959 25 
55180 93124 53296 24863 37183 18 271 462 62 502 828 18 
19862 34281 19385 38262 55981 19 250 412 45 966 1569 19 
103900 168469 31507 147609 172774 25 302 513 103 1828 2978 25 
35136 60092 34203 60965 87166 21 84 143 37 614 1006 21 
345 611 339 5993 9773 15 134 226 33 58 101 15
83940 138578 14345 106128 137912 23 128 220 47 1908 3074 23 
82960 137198 13327 175662 184106 27 658 1111 79 4611 7341 27 
100367 163328 28598 39939 60121 20 362 607 100 639 1052 20 
73570 122575 4963 101688 134143 23 213 363 77 716 1157 23 
125591 198133 46604 125038 155528 24 112 191 40 2831 4504 24 
16608 28614 16224 163275 181452 26 276 466 66 4227 6758 26 
31311 53687 30496 7977 13029 16 222 373 54 107 182 16 
98498 160557 27010 122966 154023 24 82 146 46 2160 3485 24 
16439 28394 16047 117142 146765 23 208 355 75 2786 4456 23 
77486 128602 8558 18929 29918 18 523 884 78 160 269 18 
30053 51579 29296 47942 68791 20 50 89 30 568 930 20 
79718 132082 10571 171584 183544 27 335 565 107 5487 8743 27 
40277 68625 39114 9371 14861 16 56 96 22 65 108 16 
8703 15100 8520 53292 74506 20 314 528 84 404 658 20 
139458 213183 49028 122607 153774 24 248 422 48 2847 4619 24 
9309 16141 9103 116450 145591 23 235 407 89 1198 1952 23 
84906 140062 15213 78425 105207 21 56 101 31 1106 1799 21 
55431 93533 53536 123428 154344 24 128 221 44 861 1404 24 
1053 1843 1032 47005 67799 20 141 242 46 446 735 20 
1053 1843 1032 47005 67799 20 141 242 46 446 735 20 
21890 37722 21353 78819 105564 21 87 151 39 983 1585 23 
198 349 194 164215 181805 26 220 377 54 6627 10450 26 
80895 133973 11452 119511 151461 24 106 182 26 2468 3971 24 
16574 28616 16180 169325 182416 26 255 437 88 1663 2652 26 
64223 107683 61803 151480 175018 25 145 253 63 2514 3986 25 
79388 131636 10095 159485 178212 25 388 652 83 773 1250 25 
6408 11140 6272 161202 180706 26 324 546 80 3233 5148 26 
128056 201121 47620 39780 59962 20 223 372 42 739 1219 20 
34718 59380 33793 64344 90660 21 134 231 49 1346 2168 21 
30995 53155 30208 75351 105214 22 82 141 28 1108 1804 22 
10059 17450 9844 43327 63882 20 562 944 84 805 1306 20 
54276 91741 52477 31870 48187 19 464 794 103 356 595 19 
8067 14005 7896 120588 152251 24 357 612 76 1946 3141 24 
80041 132654 10701 102666 134888 23 121 211 43 1377 2179 23 
125591 198133 46604 125038 155528 24 112 191 40 2831 4504 24 
65784 110300 63204 127054 156832 24 476 807 88 1666 2715 24 
141454 214294 47172 21547 33103 18 112 188 28 320 519 18 
3693 6410 3614 89780 118637 22 434 738 106 819 1327 22 
53473 90336 51677 2603 4241 13 90 151 29 161 268 13 
97908 159733 26252 60311 83497 20 287 485 34 1047 1713 20 
93495 153095 22698 169410 182416 26 645 1094 108 4343 7005 26 
129575 202813 47972 92191 120632 22 450 742 56 1270 2071 22 
71013 118505 2588 50115 71124 20 254 437 72 175 289 20 
24575 42274 23963 157180 177657 25 412 691 145 3123 4959 25 
80750 133697 11538 50508 71542 20 292 496 64 640 1026 20 
54391 91848 52554 132491 160252 24 382 640 74 1870 3037 24 
88164 144991 18060 24461 36698 18 422 710 92 413 673 18 
52022 87964 50298 22684 34500 18 33 60 18 148 247 18 
39491 67338 38373 149177 173673 25 265 450 69 1790 2874 25 
77316 128409 8204 93280 124124 22 437 738 110 2194 3477 24 
48544 82287 47038 40491 60715 20 80 139 28 661 1080 20 
17810 30751 17380 179397 184216 28 590 998 88 8845 13886 28 
3693 6410 3614 89780 118637 22 434 738 106 819 1327 22 
53473 90336 51677 2603 4241 13 90 151 29 161 268 13 
134706 208522 49167 107906 139353 23 173 291 59 921 1468 23 
103155 167385 30888 123419 154366 24 56 98 30 2042 3261 24 
88992 146257 18791 107601 139113 23 342 574 69 1999 3236 23 
79988 132491 10819 76000 102764 21 444 745 67 1236 1997 21 
126750 199514 47027 150047 174181 25 111 191 43 828 1330 25 
130373 203627 48140 83119 115233 22 159 275 50 1874 2989 22 
75529 125694 6626 139744 164341 24 85 146 38 2227 3589 24 
66716 111774 64061 5395 8955 15 524 873 57 132 226 15 
89629 147359 19218 105151 133481 22 662 1115 104 3554 5606 22 
29105 49973 28376 76460 106220 22 217 367 96 1049 1731 22 
80631 133555 11217 156712 177188 25 432 726 123 4050 6577 25 
68045 113807 65380 48465 69360 20 386 645 70 460 765 20 
38993 66496 37898 162733 181350 26 253 429 80 3008 4780 26 
31434 53883 30616 172127 183881 26 1035 1722 138 2803 4523 26 
69554 116189 1234 89637 118515 22 257 431 42 676 1116 22 
99300 161698 27358 11624 17841 16 247 424 40 274 442 16 
113355 181979 39068 82019 111543 22 972 1618 142 705 1148 22 
86211 142032 16341 30716 46950 19 176 304 59 298 494 19 
27422 47132 26740 20644 32003 18 241 405 38 585 947 18 
45170 76734 43817 72458 99038 21 132 229 43 185 307 21 
20381 35157 19888 123717 154567 24 466 784 86 1632 2605 24 
17093 29506 16681 41768 59908 19 399 692 61 217 359 19 
45097 76787 43844 157046 178783 26 80 139 48 3887 6274 26 
7941 13783 7774 82488 111940 22 79 135 38 597 972 22 
52951 89693 51316 40653 60910 20 61 105 24 812 1328 20 
44872 76400 43622 167849 182398 26 250 419 48 6818 10738 26 
50014 84704 48423 102919 135176 23 416 703 91 1627 2646 23 
31247 53594 30455 78067 104852 21 363 625 115 311 519 21 
48993 83213 47588 119161 151212 24 863 1431 134 2210 3604 24 
99693 162317 28017 77517 104268 21 371 620 101 472 777 21 
150554 219741 39970 160932 180603 26 43 78 32 3742 5982 26 
7305 12690 7150 167713 182377 26 194 328 68 6308 9888 26 
87842 144515 17768 77207 106934 22 83 147 42 438 719 22 
93412 152966 22619 63317 89543 21 244 405 43 1255 2022 21 
20946 36056 20444 173079 183881 26 201 339 58 5611 9047 26 
121919 193323 44322 179908 184228 28 159 270 54 9112 14407 28 
28820 49498 28102 123732 154535 24 415 707 98 1931 3123 24 
52951 89693 51316 40653 60910 20 61 105 24 812 1328 20 
45433 77353 44172 52962 74146 20 365 611 84 509 849 20 
49390 83684 47829 116099 145327 23 600 1014 103 1574 2575 23 
131825 205158 48330 4084 6529 14 330 556 116 126 206 14 
9705 16820 9487 61853 88114 21 843 1411 163 741 1210 21 
120599 191729 43870 89334 118244 22 346 588 42 2253 3661 22 
64448 108202 62122 47460 68279 20 399 676 132 353 585 20 
102991 167142 30745 155777 177055 25 228 392 91 1916 3106 25 
8631 14963 8442 39212 59286 20 281 474 46 893 1458 20 
132052 205425 48410 38638 58657 20 173 300 50 301 498 20 
95399 156012 24474 169917 182398 26 440 748 94 6101 9686 26 
109566 176500 35680 4628 7476 14 236 398 66 175 284 14 
118651 189117 42578 167805 182398 26 456 765 94 2877 4586 26 
52055 88020 50327 42235 60434 19 361 614 95 648 1054 19 
29096 49971 28374 137026 162817 24 83 141 38 2685 4351 24 
1656 2890 1624 164124 181799 26 238 403 90 2705 4316 26 
3354 5807 3281 175295 184106 27 343 570 73 3009 4840 27 
68036 113795 65371 143024 170007 25 399 668 97 3585 5715 25 
7992 13873 7822 93565 121851 22 39 66 22 1170 1886 22 
18438 31767 18014 171401 183881 26 158 273 58 3321 5344 26 
94158 154164 23106 44956 67074 20 355 596 76 859 1377 20 
81554 134877 12211 107669 139177 23 492 819 89 803 1303 23 
23316 40128 22758 118899 151009 24 177 298 48 1596 2617 24 
46630 79322 45326 117578 150026 24 183 312 70 3222 5102 24 
97565 159227 26338 24849 37178 18 350 594 72 509 819 18 
2574 4485 2524 156128 178273 26 288 486 70 3416 5502 26 
106669 172455 33506 84224 113582 22 301 508 86 1542 2522 22 
65715 110196 63304 24904 37238 18 86 144 36 306 506 18 
97778 159551 26524 50462 71510 20 218 362 50 1096 1808 20 
9705 16820 9487 61853 88114 21 843 1411 163 741 1210 21 
47231 80145 45785 71842 98385 21 398 675 101 952 1559 21 
16665 28709 16280 42834 63322 20 87 149 40 746 1204 20 
106552 172340 33682 169742 182398 26 243 401 62 2058 3325 26 
14759 25527 14415 38867 56656 19 805 1357 131 332 547 19 
89626 147377 19516 81538 111070 22 170 295 34 401 658 22 
89840 147508 19503 116459 146138 23 55 98 29 820 1337 23 
105880 171359 33161 40973 59005 19 62 104 19 385 634 19 
42653 72555 41395 35863 52728 19 635 1074 95 589 958 19 
39632 67568 38507 36282 53672 19 163 277 57 422 710 19 
77794 129101 8850 91658 120217 22 91 160 32 1273 2078 22 
33200 56874 32337 63106 89322 21 827 1374 57 1487 2411 21 
57057 96232 55090 166393 182216 26 453 767 78 2517 4081 26 
38960 66438 37866 124971 155467 24 235 404 66 2303 3763 24 
68927 115293 766 11616 17828 16 166 283 52 56 100 16 
93011 152450 22432 79611 109265 22 51 90 26 475 773 22 
113873 182523 38933 156014 176891 25 445 759 115 2214 3591 25 
67710 113341 64982 54332 75665 20 206 347 38 388 647 20 
73495 122458 4889 103012 135303 23 62 108 23 1863 3005 23 
115501 184799 40280 166962 182293 26 87 147 46 2092 3372 26 
95078 155574 23914 86262 115397 22 221 374 74 407 659 22 
132854 206303 48476 155866 178118 26 401 678 132 2450 3914 26 
33735 57709 32836 178975 183881 28 151 254 42 11048 17418 28 
9567 16598 9368 178446 184223 28 121 213 48 8195 12888 28 
84685 139831 15066 128117 157511 24 128 219 50 1691 2702 24 
75461 125443 6653 110576 141608 23 213 363 45 866 1404 23 
14498 25092 14163 146771 172303 25 109 187 45 1835 2918 25 
65247 109472 62876 132261 160117 24 93 163 48 1193 1949 24 
51977 88122 50412 91297 119954 22 552 936 76 1750 2799 22 
66551 111406 63992 10806 16746 16 106 177 36 91 152 16 
103037 167193 30519 39720 57376 19 90 156 45 272 455 19 
60105 101123 57972 696 1111 10 22 39 10 24 44 10 
